tick,stage,map,vehicle,image_path,speed_kph,steering_wheel_deg,steering_input,throttle_input,brake_input,lane_offset,lane_confidence,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_depth_min_m,sensor_lateral_accel_mps2,damage
276,ai,hirochi_raceway,bolide,images\frame_000276.jpg,96.782,-2.264,0.004132,0.172836,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
277,ai,hirochi_raceway,bolide,images\frame_000277.jpg,96.562,-2.325,0.004170,0.175443,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
278,ai,hirochi_raceway,bolide,images\frame_000278.jpg,96.765,-1.748,0.003200,0.173899,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
279,ai,hirochi_raceway,bolide,images\frame_000279.jpg,96.643,-2.305,0.004160,0.180392,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
280,ai,hirochi_raceway,bolide,images\frame_000280.jpg,96.745,-2.039,0.003913,0.181457,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
281,ai,hirochi_raceway,bolide,images\frame_000281.jpg,96.512,-4.044,0.007974,0.183481,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
282,ai,hirochi_raceway,bolide,images\frame_000282.jpg,96.550,-2.690,0.002975,0.189021,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
283,ai,hirochi_raceway,bolide,images\frame_000283.jpg,96.565,16.933,-0.035670,0.171380,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
284,ai,hirochi_raceway,bolide,images\frame_000284.jpg,96.323,47.061,-0.091231,0.164775,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
285,ai,hirochi_raceway,bolide,images\frame_000285.jpg,95.037,74.404,-0.137541,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
286,ai,hirochi_raceway,bolide,images\frame_000286.jpg,91.670,87.665,-0.159837,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
287,ai,hirochi_raceway,bolide,images\frame_000287.jpg,87.989,94.626,-0.173591,0.054774,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
288,ai,hirochi_raceway,bolide,images\frame_000288.jpg,87.238,112.442,-0.211599,0.178933,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
289,ai,hirochi_raceway,bolide,images\frame_000289.jpg,84.445,141.206,-0.260629,0.114995,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
290,ai,hirochi_raceway,bolide,images\frame_000290.jpg,84.174,149.380,-0.274419,0.260742,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
291,ai,hirochi_raceway,bolide,images\frame_000291.jpg,81.632,162.846,-0.297668,0.407110,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
292,ai,hirochi_raceway,bolide,images\frame_000292.jpg,82.985,155.339,-0.279602,0.538575,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
293,ai,hirochi_raceway,bolide,images\frame_000293.jpg,84.470,148.466,-0.269270,0.409957,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
294,ai,hirochi_raceway,bolide,images\frame_000294.jpg,84.329,140.972,-0.256651,0.334431,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
295,ai,hirochi_raceway,bolide,images\frame_000295.jpg,84.638,144.132,-0.261768,0.280334,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
296,ai,hirochi_raceway,bolide,images\frame_000296.jpg,85.049,139.793,-0.252011,0.256978,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
297,ai,hirochi_raceway,bolide,images\frame_000297.jpg,85.030,125.180,-0.223514,0.231701,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
298,ai,hirochi_raceway,bolide,images\frame_000298.jpg,85.216,96.198,-0.169698,0.226830,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
299,ai,hirochi_raceway,bolide,images\frame_000299.jpg,85.615,63.970,-0.109613,0.205523,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
300,ai,hirochi_raceway,bolide,images\frame_000300.jpg,85.632,30.973,-0.051773,0.179341,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
301,ai,hirochi_raceway,bolide,images\frame_000301.jpg,85.880,11.174,-0.017144,0.149414,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
302,ai,hirochi_raceway,bolide,images\frame_000302.jpg,85.914,-0.097,0.000271,0.134869,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
303,ai,hirochi_raceway,bolide,images\frame_000303.jpg,86.267,2.106,-0.004045,0.108373,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
304,ai,hirochi_raceway,bolide,images\frame_000304.jpg,86.055,0.861,-0.001163,0.111570,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
305,ai,hirochi_raceway,bolide,images\frame_000305.jpg,86.204,-0.454,0.000933,0.112881,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
306,ai,hirochi_raceway,bolide,images\frame_000306.jpg,86.246,-1.046,0.001958,0.114112,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
307,ai,hirochi_raceway,bolide,images\frame_000307.jpg,86.076,-1.316,0.002477,0.113337,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
308,ai,hirochi_raceway,bolide,images\frame_000308.jpg,85.621,-1.876,0.003434,0.149238,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
309,ai,hirochi_raceway,bolide,images\frame_000309.jpg,85.286,-1.743,0.003159,0.193940,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
310,ai,hirochi_raceway,bolide,images\frame_000310.jpg,85.679,-1.750,0.003112,0.261221,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
311,ai,hirochi_raceway,bolide,images\frame_000311.jpg,86.188,-1.432,0.002626,0.161520,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
312,ai,hirochi_raceway,bolide,images\frame_000312.jpg,86.158,-1.418,0.002659,0.129778,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
313,ai,hirochi_raceway,bolide,images\frame_000313.jpg,86.258,-1.731,0.003104,0.119064,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
314,ai,hirochi_raceway,bolide,images\frame_000314.jpg,86.272,-1.890,0.003656,0.121392,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
315,ai,hirochi_raceway,bolide,images\frame_000315.jpg,86.268,-2.388,0.004340,0.124888,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
316,ai,hirochi_raceway,bolide,images\frame_000316.jpg,86.288,-2.484,0.004566,0.135045,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
317,ai,hirochi_raceway,bolide,images\frame_000317.jpg,86.197,-2.457,0.004388,0.138143,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
318,ai,hirochi_raceway,bolide,images\frame_000318.jpg,86.320,-0.855,0.000693,0.130999,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
319,ai,hirochi_raceway,bolide,images\frame_000319.jpg,86.099,7.838,-0.016470,0.130010,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
320,ai,hirochi_raceway,bolide,images\frame_000320.jpg,86.038,22.202,-0.043267,0.116898,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
321,ai,hirochi_raceway,bolide,images\frame_000321.jpg,86.053,40.017,-0.075725,0.112341,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
322,ai,hirochi_raceway,bolide,images\frame_000322.jpg,85.582,54.097,-0.101044,0.133403,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
323,ai,hirochi_raceway,bolide,images\frame_000323.jpg,85.538,68.002,-0.125524,0.170474,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
324,ai,hirochi_raceway,bolide,images\frame_000324.jpg,85.442,71.777,-0.130049,0.196010,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
325,ai,hirochi_raceway,bolide,images\frame_000325.jpg,85.589,69.599,-0.126089,0.211509,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
326,ai,hirochi_raceway,bolide,images\frame_000326.jpg,85.584,69.356,-0.126657,0.205716,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
327,ai,hirochi_raceway,bolide,images\frame_000327.jpg,85.545,70.232,-0.127672,0.186038,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
328,ai,hirochi_raceway,bolide,images\frame_000328.jpg,85.593,69.722,-0.126145,0.189628,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
329,ai,hirochi_raceway,bolide,images\frame_000329.jpg,85.633,67.203,-0.121924,0.179212,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
330,ai,hirochi_raceway,bolide,images\frame_000330.jpg,85.653,62.137,-0.111966,0.167596,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
331,ai,hirochi_raceway,bolide,images\frame_000331.jpg,85.607,59.201,-0.107626,0.160946,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
332,ai,hirochi_raceway,bolide,images\frame_000332.jpg,85.702,58.358,-0.106228,0.153057,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
333,ai,hirochi_raceway,bolide,images\frame_000333.jpg,85.613,60.843,-0.111153,0.154435,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
334,ai,hirochi_raceway,bolide,images\frame_000334.jpg,85.599,61.762,-0.112263,0.153895,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
335,ai,hirochi_raceway,bolide,images\frame_000335.jpg,85.605,60.478,-0.110639,0.155722,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
336,ai,hirochi_raceway,bolide,images\frame_000336.jpg,10.350,-72.924,0.152208,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
337,ai,hirochi_raceway,bolide,images\frame_000337.jpg,9.174,-77.232,0.133706,0.090812,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
338,ai,hirochi_raceway,bolide,images\frame_000338.jpg,12.814,-40.115,0.065389,0.715376,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
339,ai,hirochi_raceway,bolide,images\frame_000339.jpg,19.131,21.901,-0.050094,0.921860,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
340,ai,hirochi_raceway,bolide,images\frame_000340.jpg,25.894,71.685,-0.137362,0.947570,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
341,ai,hirochi_raceway,bolide,images\frame_000341.jpg,34.053,105.223,-0.191609,0.875805,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
342,ai,hirochi_raceway,bolide,images\frame_000342.jpg,42.666,69.487,-0.116643,0.856360,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
343,ai,hirochi_raceway,bolide,images\frame_000343.jpg,50.240,33.442,-0.058642,0.926597,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
344,ai,hirochi_raceway,bolide,images\frame_000344.jpg,57.932,34.869,-0.065316,0.941785,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
345,ai,hirochi_raceway,bolide,images\frame_000345.jpg,64.986,45.870,-0.085098,0.929809,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
346,ai,hirochi_raceway,bolide,images\frame_000346.jpg,71.689,49.863,-0.090399,0.930153,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
347,ai,hirochi_raceway,bolide,images\frame_000347.jpg,71.566,47.549,-0.085686,0.962537,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
348,ai,hirochi_raceway,bolide,images\frame_000348.jpg,78.089,37.082,-0.066699,0.954871,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
349,ai,hirochi_raceway,bolide,images\frame_000349.jpg,83.318,33.928,-0.060128,0.962469,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
350,ai,hirochi_raceway,bolide,images\frame_000350.jpg,88.039,21.882,-0.037125,0.964279,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
351,ai,hirochi_raceway,bolide,images\frame_000351.jpg,93.129,7.245,-0.010940,0.919397,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
352,ai,hirochi_raceway,bolide,images\frame_000352.jpg,95.826,-0.244,0.000453,0.367321,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
353,ai,hirochi_raceway,bolide,images\frame_000353.jpg,96.415,1.290,-0.002451,0.184778,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
354,ai,hirochi_raceway,bolide,images\frame_000354.jpg,96.464,0.852,-0.001352,0.161925,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
355,ai,hirochi_raceway,bolide,images\frame_000355.jpg,96.447,-0.271,0.000810,0.159917,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
356,ai,hirochi_raceway,bolide,images\frame_000356.jpg,96.712,-1.242,0.002271,0.160012,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
357,ai,hirochi_raceway,bolide,images\frame_000357.jpg,96.682,-1.405,0.002661,0.161106,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
358,ai,hirochi_raceway,bolide,images\frame_000358.jpg,96.568,-2.241,0.004186,0.167525,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
359,ai,hirochi_raceway,bolide,images\frame_000359.jpg,96.708,-2.364,0.004269,0.172490,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
360,ai,hirochi_raceway,bolide,images\frame_000360.jpg,96.605,-2.395,0.004382,0.174675,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
361,ai,hirochi_raceway,bolide,images\frame_000361.jpg,96.605,-1.830,0.003323,0.173457,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
362,ai,hirochi_raceway,bolide,images\frame_000362.jpg,96.697,-2.218,0.004109,0.179450,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
363,ai,hirochi_raceway,bolide,images\frame_000363.jpg,96.677,-1.961,0.003649,0.181734,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
364,ai,hirochi_raceway,bolide,images\frame_000364.jpg,96.608,-3.551,0.007027,0.181785,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
365,ai,hirochi_raceway,bolide,images\frame_000365.jpg,96.575,-3.766,0.005515,0.188281,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
366,ai,hirochi_raceway,bolide,images\frame_000366.jpg,96.660,12.764,-0.027909,0.177777,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
367,ai,hirochi_raceway,bolide,images\frame_000367.jpg,96.394,42.395,-0.082895,0.164063,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
368,ai,hirochi_raceway,bolide,images\frame_000368.jpg,96.584,72.129,-0.134155,0.076662,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
369,ai,hirochi_raceway,bolide,images\frame_000369.jpg,92.408,86.411,-0.158934,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
370,ai,hirochi_raceway,bolide,images\frame_000370.jpg,88.309,93.419,-0.171464,0.009116,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
371,ai,hirochi_raceway,bolide,images\frame_000371.jpg,87.485,107.014,-0.200523,0.242472,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
372,ai,hirochi_raceway,bolide,images\frame_000372.jpg,84.643,137.684,-0.254280,0.096860,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
373,ai,hirochi_raceway,bolide,images\frame_000373.jpg,84.084,147.715,-0.270465,0.239968,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
374,ai,hirochi_raceway,bolide,images\frame_000374.jpg,84.362,161.371,-0.295509,0.341227,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
375,ai,hirochi_raceway,bolide,images\frame_000375.jpg,81.803,170.292,-0.307830,0.419867,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
376,ai,hirochi_raceway,bolide,images\frame_000376.jpg,83.599,160.857,-0.290412,0.497873,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
377,ai,hirochi_raceway,bolide,images\frame_000377.jpg,84.421,150.450,-0.271820,0.376767,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
378,ai,hirochi_raceway,bolide,images\frame_000378.jpg,84.870,149.611,-0.272052,0.321197,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
379,ai,hirochi_raceway,bolide,images\frame_000379.jpg,85.088,148.104,-0.268043,0.274828,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
380,ai,hirochi_raceway,bolide,images\frame_000380.jpg,85.009,137.237,-0.246070,0.243067,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
381,ai,hirochi_raceway,bolide,images\frame_000381.jpg,85.231,108.964,-0.191703,0.226054,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
382,ai,hirochi_raceway,bolide,images\frame_000382.jpg,85.466,74.025,-0.127342,0.214554,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
383,ai,hirochi_raceway,bolide,images\frame_000383.jpg,85.609,34.937,-0.058019,0.196632,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
384,ai,hirochi_raceway,bolide,images\frame_000384.jpg,85.893,11.666,-0.018277,0.155649,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
385,ai,hirochi_raceway,bolide,images\frame_000385.jpg,85.936,-0.827,0.002133,0.135831,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
386,ai,hirochi_raceway,bolide,images\frame_000386.jpg,86.147,0.932,-0.002289,0.109215,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
387,ai,hirochi_raceway,bolide,images\frame_000387.jpg,86.042,1.116,-0.001603,0.110023,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
388,ai,hirochi_raceway,bolide,images\frame_000388.jpg,86.237,-0.215,0.000574,0.111493,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
389,ai,hirochi_raceway,bolide,images\frame_000389.jpg,86.152,-1.090,0.002259,0.113487,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
390,ai,hirochi_raceway,bolide,images\frame_000390.jpg,85.406,-1.572,0.002806,0.113176,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
391,ai,hirochi_raceway,bolide,images\frame_000391.jpg,85.601,-1.673,0.003077,0.152173,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
392,ai,hirochi_raceway,bolide,images\frame_000392.jpg,85.477,-1.757,0.003123,0.197168,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
393,ai,hirochi_raceway,bolide,images\frame_000393.jpg,85.962,-1.647,0.002956,0.209740,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
394,ai,hirochi_raceway,bolide,images\frame_000394.jpg,86.186,-1.518,0.002788,0.136373,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
395,ai,hirochi_raceway,bolide,images\frame_000395.jpg,86.257,-1.524,0.002711,0.124104,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
396,ai,hirochi_raceway,bolide,images\frame_000396.jpg,86.281,-1.315,0.002273,0.118488,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
397,ai,hirochi_raceway,bolide,images\frame_000397.jpg,86.344,-1.737,0.003258,0.120289,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
398,ai,hirochi_raceway,bolide,images\frame_000398.jpg,86.302,-2.067,0.003758,0.124270,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
399,ai,hirochi_raceway,bolide,images\frame_000399.jpg,86.206,-2.213,0.004168,0.133949,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
400,ai,hirochi_raceway,bolide,images\frame_000400.jpg,86.198,-2.674,0.004867,0.136737,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
401,ai,hirochi_raceway,bolide,images\frame_000401.jpg,86.265,-1.080,0.001262,0.132845,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
402,ai,hirochi_raceway,bolide,images\frame_000402.jpg,86.054,6.423,-0.013630,0.129982,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
403,ai,hirochi_raceway,bolide,images\frame_000403.jpg,86.142,19.981,-0.039226,0.116275,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
404,ai,hirochi_raceway,bolide,images\frame_000404.jpg,86.120,37.499,-0.071288,0.113643,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
405,ai,hirochi_raceway,bolide,images\frame_000405.jpg,85.782,51.605,-0.096328,0.126860,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
406,ai,hirochi_raceway,bolide,images\frame_000406.jpg,85.595,66.163,-0.122384,0.166136,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
407,ai,hirochi_raceway,bolide,images\frame_000407.jpg,85.431,71.957,-0.130700,0.192931,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
408,ai,hirochi_raceway,bolide,images\frame_000408.jpg,85.391,70.165,-0.127128,0.210365,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
409,ai,hirochi_raceway,bolide,images\frame_000409.jpg,85.544,69.071,-0.126046,0.205736,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
410,ai,hirochi_raceway,bolide,images\frame_000410.jpg,85.587,70.320,-0.127534,0.185056,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
411,ai,hirochi_raceway,bolide,images\frame_000411.jpg,85.619,70.237,-0.127159,0.193043,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
412,ai,hirochi_raceway,bolide,images\frame_000412.jpg,85.642,67.060,-0.121722,0.184728,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
413,ai,hirochi_raceway,bolide,images\frame_000413.jpg,85.649,62.906,-0.113411,0.167719,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
